order_id,customer_id,product_id,product_name,quantity,price,revenue,order_date
3630,3383,1,Essence Mascara Lash Princess,5,9.99,49.95,2025-09-20
3631,2743,8,Dior J'adore,2,89.99,179.98,2025-06-18
3632,1116,14,Knoll Saarinen Executive Conference Chair,1,499.99,499.99,2026-05-16
3633,3318,2,Eyeshadow Palette with Mirror,1,19.99,19.99,2026-05-05
3634,2254,6,Calvin Klein CK One,2,49.99,99.98,2026-04-26
3635,2690,27,Honey Jar,2,6.99,13.98,2026-02-12
3636,4004,27,Honey Jar,5,6.99,34.95,2025-11-05
3637,3061,5,Red Nail Polish,1,8.99,8.99,2026-05-02
3638,3524,28,Ice Cream,3,5.49,16.47,2025-06-08
3639,2658,9,Dolce Shine Eau de,5,69.99,349.95,2025-06-25
3640,2740,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-08-12
3641,3101,30,Kiwi,2,2.49,4.98,2025-07-16
3642,3104,13,Bedside Table African Cherry,5,299.99,1499.95,2026-01-21
3643,1344,6,Calvin Klein CK One,3,49.99,149.97,2025-10-21
3644,4161,28,Ice Cream,3,5.49,16.47,2025-07-31
3645,3139,6,Calvin Klein CK One,5,49.99,249.95000000000002,2025-08-31
3646,3109,24,Fish Steak,4,14.99,59.96,2025-09-26
3647,2153,17,Beef Steak,3,12.99,38.97,2025-07-18
3648,1277,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2026-01-03
3649,1413,26,Green Chili Pepper,4,0.99,3.96,2026-02-14
3650,4606,10,Gucci Bloom Eau de,3,79.99,239.96999999999997,2026-05-17
3651,3036,29,Juice,5,3.99,19.950000000000003,2026-02-08
3652,4444,17,Beef Steak,1,12.99,12.99,2026-04-12
3653,1782,17,Beef Steak,3,12.99,38.97,2025-09-21
3654,1091,10,Gucci Bloom Eau de,3,79.99,239.96999999999997,2025-12-25
3655,3615,18,Cat Food,5,8.99,44.95,2026-05-19
3656,1353,20,Cooking Oil,5,4.99,24.950000000000003,2025-10-08
3657,1682,9,Dolce Shine Eau de,2,69.99,139.98,2025-08-19
3658,3711,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-10-14
3659,3418,18,Cat Food,1,8.99,8.99,2025-05-28
3660,4934,22,Dog Food,3,10.99,32.97,2025-08-24
3661,2480,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2025-10-01
3662,4546,1,Essence Mascara Lash Princess,2,9.99,19.98,2025-08-20
3663,3854,6,Calvin Klein CK One,1,49.99,49.99,2025-09-24
3664,1987,27,Honey Jar,3,6.99,20.97,2025-06-10
3665,2953,29,Juice,2,3.99,7.98,2025-06-03
3666,4154,16,Apple,1,1.99,1.99,2025-11-18
3667,2323,21,Cucumber,3,1.49,4.47,2025-06-12
3668,1376,17,Beef Steak,4,12.99,51.96,2025-05-27
3669,4761,26,Green Chili Pepper,2,0.99,1.98,2025-12-10
3670,1172,26,Green Chili Pepper,1,0.99,0.99,2025-12-10
3671,2440,16,Apple,2,1.99,3.98,2026-02-22
3672,2300,6,Calvin Klein CK One,4,49.99,199.96,2025-10-24
3673,3410,16,Apple,4,1.99,7.96,2026-03-29
3674,1873,1,Essence Mascara Lash Princess,1,9.99,9.99,2026-05-16
3675,1166,16,Apple,5,1.99,9.95,2025-07-21
3676,2351,26,Green Chili Pepper,4,0.99,3.96,2025-10-18
3677,3080,23,Eggs,2,2.99,5.98,2025-08-27
3678,4880,2,Eyeshadow Palette with Mirror,1,19.99,19.99,2025-08-09
3679,1117,4,Red Lipstick,4,12.99,51.96,2025-10-29
3680,3980,5,Red Nail Polish,5,8.99,44.95,2025-11-02
3681,3379,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-09-07
3682,3079,13,Bedside Table African Cherry,5,299.99,1499.95,2025-06-01
3683,2869,15,Wooden Bathroom Sink With Mirror,4,799.99,3199.96,2025-06-29
3684,1495,18,Cat Food,5,8.99,44.95,2026-03-02
3685,2385,26,Green Chili Pepper,4,0.99,3.96,2025-09-29
3686,4466,26,Green Chili Pepper,2,0.99,1.98,2025-11-05
3687,1873,4,Red Lipstick,4,12.99,51.96,2025-10-07
3688,4076,21,Cucumber,4,1.49,5.96,2026-03-30
3689,3545,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-12-16
3690,4646,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-07-04
3691,2292,22,Dog Food,2,10.99,21.98,2025-10-21
3692,3665,7,Chanel Coco Noir Eau De,1,129.99,129.99,2025-10-01
3693,2758,2,Eyeshadow Palette with Mirror,2,19.99,39.98,2026-01-11
3694,3643,9,Dolce Shine Eau de,2,69.99,139.98,2025-06-23
3695,2956,12,Annibale Colombo Sofa,4,2499.99,9999.96,2026-05-17
3696,1724,18,Cat Food,2,8.99,17.98,2026-01-13
3697,4526,27,Honey Jar,3,6.99,20.97,2025-09-22
3698,2868,26,Green Chili Pepper,2,0.99,1.98,2025-10-28
3699,4957,8,Dior J'adore,5,89.99,449.95,2026-05-01
3700,1676,2,Eyeshadow Palette with Mirror,4,19.99,79.96,2026-02-18
3701,1380,21,Cucumber,4,1.49,5.96,2026-04-21
3702,2262,19,Chicken Meat,1,9.99,9.99,2025-12-04
3703,1943,26,Green Chili Pepper,5,0.99,4.95,2025-08-08
3704,3787,12,Annibale Colombo Sofa,2,2499.99,4999.98,2025-08-19
3705,4390,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-09-18
3706,3667,20,Cooking Oil,3,4.99,14.97,2025-11-06
3707,1641,5,Red Nail Polish,5,8.99,44.95,2025-06-13
3708,4843,23,Eggs,4,2.99,11.96,2025-10-13
3709,4227,13,Bedside Table African Cherry,1,299.99,299.99,2025-12-14
3710,1737,7,Chanel Coco Noir Eau De,1,129.99,129.99,2025-06-06
3711,2078,24,Fish Steak,2,14.99,29.98,2025-08-06
3712,1078,6,Calvin Klein CK One,5,49.99,249.95000000000002,2025-10-08
3713,4311,3,Powder Canister,3,14.99,44.97,2026-02-27
3714,1496,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-06-19
3715,2064,3,Powder Canister,3,14.99,44.97,2026-02-07
3716,3775,4,Red Lipstick,3,12.99,38.97,2025-10-19
3717,3735,27,Honey Jar,2,6.99,13.98,2025-09-18
3718,4517,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-10-14
3719,2706,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-06-17
3720,1370,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2026-04-26
3721,4146,13,Bedside Table African Cherry,2,299.99,599.98,2026-01-22
3722,4886,3,Powder Canister,3,14.99,44.97,2026-01-22
3723,3593,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-11-04
3724,2704,13,Bedside Table African Cherry,4,299.99,1199.96,2026-01-10
3725,1358,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-12-16
3726,2213,4,Red Lipstick,2,12.99,25.98,2025-07-17
3727,1147,1,Essence Mascara Lash Princess,1,9.99,9.99,2025-07-15
3728,2356,26,Green Chili Pepper,5,0.99,4.95,2025-07-11
3729,1234,23,Eggs,1,2.99,2.99,2025-06-20
3730,2499,19,Chicken Meat,3,9.99,29.97,2025-10-19
3731,4783,17,Beef Steak,4,12.99,51.96,2026-04-27
3732,2403,29,Juice,3,3.99,11.97,2025-12-12
3733,1458,12,Annibale Colombo Sofa,5,2499.99,12499.949999999999,2026-03-11
3734,4923,27,Honey Jar,4,6.99,27.96,2026-03-12
3735,1828,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2025-08-28
3736,4261,10,Gucci Bloom Eau de,3,79.99,239.96999999999997,2026-01-08
3737,3348,29,Juice,2,3.99,7.98,2026-05-24
3738,2910,25,Green Bell Pepper,4,1.29,5.16,2025-05-25
3739,1434,21,Cucumber,5,1.49,7.45,2026-03-13
3740,3295,10,Gucci Bloom Eau de,3,79.99,239.96999999999997,2026-05-19
3741,2845,10,Gucci Bloom Eau de,3,79.99,239.96999999999997,2025-11-21
3742,4927,22,Dog Food,5,10.99,54.95,2025-12-25
3743,1248,10,Gucci Bloom Eau de,4,79.99,319.96,2026-01-09
3744,2669,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2026-04-21
3745,1715,30,Kiwi,2,2.49,4.98,2026-03-06
3746,3122,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-09-15
3747,1713,24,Fish Steak,1,14.99,14.99,2026-03-14
3748,3691,30,Kiwi,4,2.49,9.96,2025-07-24
3749,4526,7,Chanel Coco Noir Eau De,5,129.99,649.95,2025-10-19
3750,1364,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-10-29
3751,4821,1,Essence Mascara Lash Princess,2,9.99,19.98,2025-08-17
3752,4619,14,Knoll Saarinen Executive Conference Chair,1,499.99,499.99,2026-01-20
3753,2404,10,Gucci Bloom Eau de,5,79.99,399.95,2025-06-23
3754,2710,25,Green Bell Pepper,2,1.29,2.58,2026-04-13
3755,4587,4,Red Lipstick,3,12.99,38.97,2026-04-12
3756,3384,28,Ice Cream,3,5.49,16.47,2026-02-19
3757,4203,27,Honey Jar,5,6.99,34.95,2025-12-31
3758,3067,29,Juice,5,3.99,19.950000000000003,2025-10-11
3759,1546,9,Dolce Shine Eau de,4,69.99,279.96,2025-10-14
3760,1932,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2025-07-06
3761,1310,8,Dior J'adore,1,89.99,89.99,2025-08-08
3762,3346,17,Beef Steak,4,12.99,51.96,2025-06-13
3763,4998,20,Cooking Oil,3,4.99,14.97,2026-03-16
3764,3102,19,Chicken Meat,5,9.99,49.95,2025-08-22
3765,4321,23,Eggs,3,2.99,8.97,2025-08-16
3766,2326,20,Cooking Oil,1,4.99,4.99,2025-09-12
3767,1276,11,Annibale Colombo Bed,3,1899.99,5699.97,2026-04-12
3768,4767,4,Red Lipstick,1,12.99,12.99,2025-09-08
3769,1998,23,Eggs,2,2.99,5.98,2025-08-03
3770,4855,26,Green Chili Pepper,5,0.99,4.95,2025-12-22
3771,4742,7,Chanel Coco Noir Eau De,2,129.99,259.98,2025-08-23
3772,2496,17,Beef Steak,2,12.99,25.98,2025-06-24
3773,3317,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-08-14
3774,3027,20,Cooking Oil,4,4.99,19.96,2025-12-15
3775,2118,26,Green Chili Pepper,5,0.99,4.95,2026-04-24
3776,1037,11,Annibale Colombo Bed,5,1899.99,9499.95,2025-11-03
3777,4574,19,Chicken Meat,4,9.99,39.96,2026-03-25
3778,2910,13,Bedside Table African Cherry,2,299.99,599.98,2025-05-31
3779,1522,30,Kiwi,3,2.49,7.470000000000001,2025-09-29
3780,2897,23,Eggs,5,2.99,14.950000000000001,2025-06-15
3781,2442,25,Green Bell Pepper,2,1.29,2.58,2025-05-27
3782,3790,24,Fish Steak,3,14.99,44.97,2026-02-24
3783,1561,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-11-27
3784,4203,14,Knoll Saarinen Executive Conference Chair,1,499.99,499.99,2026-05-07
3785,4153,17,Beef Steak,2,12.99,25.98,2025-06-11
3786,1855,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-10-08
3787,4887,9,Dolce Shine Eau de,1,69.99,69.99,2025-09-13
3788,1163,13,Bedside Table African Cherry,1,299.99,299.99,2025-10-10
3789,1499,25,Green Bell Pepper,3,1.29,3.87,2025-12-25
3790,2797,3,Powder Canister,4,14.99,59.96,2025-06-17
3791,1258,13,Bedside Table African Cherry,4,299.99,1199.96,2025-11-10
3792,2710,26,Green Chili Pepper,2,0.99,1.98,2025-06-20
3793,1750,2,Eyeshadow Palette with Mirror,5,19.99,99.94999999999999,2026-03-12
3794,3563,8,Dior J'adore,2,89.99,179.98,2026-04-08
3795,3227,23,Eggs,2,2.99,5.98,2025-12-01
3796,1791,1,Essence Mascara Lash Princess,2,9.99,19.98,2026-05-02
3797,3034,29,Juice,2,3.99,7.98,2026-03-30
3798,3167,23,Eggs,3,2.99,8.97,2026-02-11
3799,3955,29,Juice,3,3.99,11.97,2025-06-17
3800,2251,1,Essence Mascara Lash Princess,2,9.99,19.98,2026-03-29
3801,4822,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-12-18
3802,2703,17,Beef Steak,3,12.99,38.97,2025-11-03
3803,4331,26,Green Chili Pepper,1,0.99,0.99,2026-01-20
3804,4421,17,Beef Steak,4,12.99,51.96,2025-10-26
3805,4093,11,Annibale Colombo Bed,5,1899.99,9499.95,2026-02-06
3806,1100,13,Bedside Table African Cherry,1,299.99,299.99,2026-04-29
3807,2332,25,Green Bell Pepper,3,1.29,3.87,2026-03-20
3808,4371,2,Eyeshadow Palette with Mirror,5,19.99,99.94999999999999,2025-10-23
3809,2360,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2025-07-30
3810,3219,18,Cat Food,4,8.99,35.96,2025-08-23
3811,1017,25,Green Bell Pepper,1,1.29,1.29,2025-09-03
3812,4359,10,Gucci Bloom Eau de,4,79.99,319.96,2025-07-31
3813,2462,29,Juice,5,3.99,19.950000000000003,2026-04-24
3814,3373,22,Dog Food,3,10.99,32.97,2026-02-07
3815,4263,17,Beef Steak,4,12.99,51.96,2026-05-03
3816,1155,9,Dolce Shine Eau de,2,69.99,139.98,2025-08-01
3817,2682,22,Dog Food,5,10.99,54.95,2026-04-04
3818,1116,3,Powder Canister,2,14.99,29.98,2025-07-17
3819,1645,6,Calvin Klein CK One,1,49.99,49.99,2025-12-05
3820,2445,21,Cucumber,3,1.49,4.47,2026-02-18
3821,3615,8,Dior J'adore,1,89.99,89.99,2025-10-22
3822,2943,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-11-03
3823,1705,3,Powder Canister,3,14.99,44.97,2025-10-02
3824,1642,29,Juice,3,3.99,11.97,2026-01-03
3825,1606,21,Cucumber,4,1.49,5.96,2025-06-08
3826,2910,8,Dior J'adore,3,89.99,269.96999999999997,2025-10-24
3827,1850,15,Wooden Bathroom Sink With Mirror,3,799.99,2399.9700000000003,2026-03-30
3828,1245,3,Powder Canister,1,14.99,14.99,2025-11-08
3829,4748,29,Juice,5,3.99,19.950000000000003,2025-11-15
3830,2348,6,Calvin Klein CK One,4,49.99,199.96,2025-06-17
3831,3621,25,Green Bell Pepper,1,1.29,1.29,2025-09-03
3832,2341,18,Cat Food,4,8.99,35.96,2026-04-25
3833,4168,16,Apple,1,1.99,1.99,2025-10-13
3834,1766,29,Juice,5,3.99,19.950000000000003,2026-01-13
3835,1553,1,Essence Mascara Lash Princess,5,9.99,49.95,2025-08-18
3836,2857,20,Cooking Oil,4,4.99,19.96,2025-11-15
3837,4067,17,Beef Steak,3,12.99,38.97,2025-11-08
3838,2870,29,Juice,1,3.99,3.99,2025-07-10
3839,1636,23,Eggs,5,2.99,14.950000000000001,2026-05-08
3840,4786,23,Eggs,5,2.99,14.950000000000001,2025-07-20
3841,4273,1,Essence Mascara Lash Princess,3,9.99,29.97,2026-03-15
3842,3424,30,Kiwi,4,2.49,9.96,2026-02-07
3843,4336,17,Beef Steak,1,12.99,12.99,2025-06-17
3844,4091,13,Bedside Table African Cherry,4,299.99,1199.96,2025-10-14
3845,2935,3,Powder Canister,3,14.99,44.97,2026-02-25
3846,3957,20,Cooking Oil,5,4.99,24.950000000000003,2026-02-22
3847,2823,6,Calvin Klein CK One,2,49.99,99.98,2026-01-20
3848,2364,6,Calvin Klein CK One,1,49.99,49.99,2026-05-24
3849,3171,29,Juice,5,3.99,19.950000000000003,2025-12-28
3850,2189,18,Cat Food,1,8.99,8.99,2025-07-24
3851,3883,30,Kiwi,4,2.49,9.96,2026-04-03
3852,4620,3,Powder Canister,3,14.99,44.97,2026-03-04
3853,4134,23,Eggs,2,2.99,5.98,2026-01-17
3854,4920,29,Juice,5,3.99,19.950000000000003,2025-06-18
3855,1445,1,Essence Mascara Lash Princess,1,9.99,9.99,2026-04-10
3856,4853,29,Juice,5,3.99,19.950000000000003,2025-07-29
3857,4650,22,Dog Food,5,10.99,54.95,2025-09-01
3858,2712,29,Juice,4,3.99,15.96,2025-10-20
3859,1015,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-09-03
3860,2312,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-12-26
3861,2916,12,Annibale Colombo Sofa,2,2499.99,4999.98,2025-08-25
3862,4770,25,Green Bell Pepper,1,1.29,1.29,2025-10-01
3863,3319,22,Dog Food,1,10.99,10.99,2025-12-26
3864,3762,30,Kiwi,3,2.49,7.470000000000001,2025-12-12
3865,3871,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2026-02-09
3866,1374,19,Chicken Meat,2,9.99,19.98,2025-06-06
3867,3510,8,Dior J'adore,2,89.99,179.98,2025-11-16
3868,1316,29,Juice,3,3.99,11.97,2025-10-02
3869,4647,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2026-03-20
3870,4328,25,Green Bell Pepper,5,1.29,6.45,2026-01-21
3871,2499,7,Chanel Coco Noir Eau De,3,129.99,389.97,2025-10-02
3872,1045,28,Ice Cream,5,5.49,27.450000000000003,2025-10-24
3873,1884,5,Red Nail Polish,5,8.99,44.95,2025-11-14
3874,2831,25,Green Bell Pepper,5,1.29,6.45,2025-08-27
3875,4219,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2025-07-20
3876,4877,25,Green Bell Pepper,3,1.29,3.87,2025-07-22
3877,3992,25,Green Bell Pepper,5,1.29,6.45,2025-12-30
3878,1231,15,Wooden Bathroom Sink With Mirror,3,799.99,2399.9700000000003,2026-03-05
3879,4805,3,Powder Canister,4,14.99,59.96,2026-05-23
3880,1775,5,Red Nail Polish,3,8.99,26.97,2025-06-29
3881,3083,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2026-03-22
3882,1633,23,Eggs,5,2.99,14.950000000000001,2025-06-02
3883,3534,2,Eyeshadow Palette with Mirror,5,19.99,99.94999999999999,2026-02-26
3884,4302,10,Gucci Bloom Eau de,1,79.99,79.99,2025-09-09
3885,1428,28,Ice Cream,4,5.49,21.96,2025-06-09
3886,3077,3,Powder Canister,4,14.99,59.96,2025-10-08
3887,2232,29,Juice,5,3.99,19.950000000000003,2026-04-18
3888,1118,10,Gucci Bloom Eau de,4,79.99,319.96,2025-05-27
3889,2500,28,Ice Cream,1,5.49,5.49,2025-05-30
3890,4564,17,Beef Steak,3,12.99,38.97,2025-07-09
3891,2907,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-09-02
3892,4674,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-05-29
3893,4850,8,Dior J'adore,3,89.99,269.96999999999997,2026-02-13
3894,1637,29,Juice,4,3.99,15.96,2026-01-06
3895,2827,10,Gucci Bloom Eau de,5,79.99,399.95,2025-05-26
3896,2439,14,Knoll Saarinen Executive Conference Chair,1,499.99,499.99,2025-09-08
3897,1418,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-06-30
3898,1408,2,Eyeshadow Palette with Mirror,5,19.99,99.94999999999999,2025-09-10
3899,4221,25,Green Bell Pepper,3,1.29,3.87,2026-01-20
3900,3021,7,Chanel Coco Noir Eau De,3,129.99,389.97,2026-03-03
3901,4528,29,Juice,1,3.99,3.99,2025-05-31
3902,4814,3,Powder Canister,2,14.99,29.98,2025-08-25
3903,4632,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2026-03-31
3904,3368,19,Chicken Meat,4,9.99,39.96,2025-11-22
3905,4232,20,Cooking Oil,1,4.99,4.99,2025-11-15
3906,4820,4,Red Lipstick,5,12.99,64.95,2025-10-27
3907,2509,10,Gucci Bloom Eau de,1,79.99,79.99,2026-02-11
3908,2905,2,Eyeshadow Palette with Mirror,5,19.99,99.94999999999999,2025-08-05
3909,3254,23,Eggs,5,2.99,14.950000000000001,2026-01-11
3910,1261,8,Dior J'adore,5,89.99,449.95,2025-06-02
3911,3713,27,Honey Jar,4,6.99,27.96,2025-12-08
3912,1475,3,Powder Canister,2,14.99,29.98,2026-02-23
3913,1377,29,Juice,2,3.99,7.98,2025-09-23
3914,4642,29,Juice,2,3.99,7.98,2025-08-18
3915,3740,28,Ice Cream,1,5.49,5.49,2026-02-25
3916,3361,20,Cooking Oil,3,4.99,14.97,2025-09-06
3917,2831,20,Cooking Oil,3,4.99,14.97,2025-06-09
3918,3341,25,Green Bell Pepper,4,1.29,5.16,2025-08-11
3919,3930,16,Apple,3,1.99,5.97,2025-10-08
3920,4568,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-12-24
3921,3810,29,Juice,4,3.99,15.96,2026-01-15
3922,4163,9,Dolce Shine Eau de,5,69.99,349.95,2026-04-07
3923,2684,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-07-28
3924,2961,9,Dolce Shine Eau de,2,69.99,139.98,2025-09-05
3925,2668,8,Dior J'adore,4,89.99,359.96,2026-02-12
3926,1379,12,Annibale Colombo Sofa,1,2499.99,2499.99,2026-03-15
3927,2400,28,Ice Cream,2,5.49,10.98,2025-09-28
3928,1576,6,Calvin Klein CK One,1,49.99,49.99,2026-03-21
3929,2805,12,Annibale Colombo Sofa,4,2499.99,9999.96,2025-08-13
3930,2318,12,Annibale Colombo Sofa,5,2499.99,12499.949999999999,2026-01-09
3931,2040,28,Ice Cream,4,5.49,21.96,2025-07-18
3932,2311,28,Ice Cream,3,5.49,16.47,2026-02-11
3933,4880,26,Green Chili Pepper,3,0.99,2.9699999999999998,2026-03-09
3934,3912,25,Green Bell Pepper,1,1.29,1.29,2025-07-10
3935,2206,17,Beef Steak,2,12.99,25.98,2025-08-13
3936,2796,13,Bedside Table African Cherry,3,299.99,899.97,2026-04-03
3937,4433,16,Apple,4,1.99,7.96,2026-05-02
3938,2245,1,Essence Mascara Lash Princess,3,9.99,29.97,2025-10-05
3939,1139,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2026-01-26
3940,4098,20,Cooking Oil,3,4.99,14.97,2025-11-07
3941,3050,8,Dior J'adore,5,89.99,449.95,2025-06-05
3942,2919,26,Green Chili Pepper,3,0.99,2.9699999999999998,2025-07-21
3943,2909,15,Wooden Bathroom Sink With Mirror,3,799.99,2399.9700000000003,2025-07-27
3944,4735,7,Chanel Coco Noir Eau De,3,129.99,389.97,2026-04-13
3945,1312,17,Beef Steak,4,12.99,51.96,2026-01-21
3946,3637,1,Essence Mascara Lash Princess,3,9.99,29.97,2025-09-19
3947,1780,30,Kiwi,4,2.49,9.96,2025-08-31
3948,1060,13,Bedside Table African Cherry,3,299.99,899.97,2025-08-03
3949,4490,22,Dog Food,3,10.99,32.97,2026-04-20
3950,4151,26,Green Chili Pepper,3,0.99,2.9699999999999998,2026-02-14
3951,2549,6,Calvin Klein CK One,2,49.99,99.98,2025-06-29
3952,3479,29,Juice,5,3.99,19.950000000000003,2026-04-02
3953,1176,4,Red Lipstick,4,12.99,51.96,2025-06-08
3954,4348,16,Apple,4,1.99,7.96,2026-02-10
3955,2239,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-09-28
3956,3060,2,Eyeshadow Palette with Mirror,4,19.99,79.96,2026-01-24
3957,2083,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-09-19
3958,2945,1,Essence Mascara Lash Princess,4,9.99,39.96,2026-04-24
3959,4206,24,Fish Steak,2,14.99,29.98,2025-10-15
3960,2172,6,Calvin Klein CK One,4,49.99,199.96,2025-12-08
3961,1189,5,Red Nail Polish,2,8.99,17.98,2025-11-15
3962,3358,22,Dog Food,3,10.99,32.97,2026-01-05
3963,1445,24,Fish Steak,5,14.99,74.95,2025-09-21
3964,3417,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2026-04-01
3965,4449,12,Annibale Colombo Sofa,2,2499.99,4999.98,2025-07-12
3966,1754,19,Chicken Meat,5,9.99,49.95,2026-02-08
3967,4758,21,Cucumber,3,1.49,4.47,2025-12-22
3968,2054,20,Cooking Oil,1,4.99,4.99,2025-11-04
3969,3315,9,Dolce Shine Eau de,3,69.99,209.96999999999997,2026-01-07
3970,2628,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-12-08
3971,3811,30,Kiwi,4,2.49,9.96,2025-10-11
3972,2558,30,Kiwi,5,2.49,12.450000000000001,2025-08-31
3973,1347,17,Beef Steak,1,12.99,12.99,2026-04-18
3974,1643,1,Essence Mascara Lash Princess,5,9.99,49.95,2025-07-22
3975,3310,18,Cat Food,1,8.99,8.99,2026-03-09
3976,4697,3,Powder Canister,3,14.99,44.97,2025-08-04
3977,2588,11,Annibale Colombo Bed,1,1899.99,1899.99,2026-04-01
3978,2585,12,Annibale Colombo Sofa,2,2499.99,4999.98,2026-02-25
3979,4007,7,Chanel Coco Noir Eau De,4,129.99,519.96,2026-05-06
3980,2996,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-12-10
3981,3723,30,Kiwi,3,2.49,7.470000000000001,2026-03-20
3982,2297,9,Dolce Shine Eau de,5,69.99,349.95,2025-11-05
3983,3840,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2026-01-01
3984,1473,19,Chicken Meat,5,9.99,49.95,2025-08-06
3985,4599,2,Eyeshadow Palette with Mirror,3,19.99,59.97,2025-11-25
3986,3347,27,Honey Jar,5,6.99,34.95,2025-06-07
3987,3840,22,Dog Food,5,10.99,54.95,2025-09-09
3988,4247,7,Chanel Coco Noir Eau De,4,129.99,519.96,2026-04-29
3989,1515,2,Eyeshadow Palette with Mirror,4,19.99,79.96,2026-03-07
3990,4418,19,Chicken Meat,1,9.99,9.99,2025-09-20
3991,3991,30,Kiwi,4,2.49,9.96,2025-07-10
3992,1998,8,Dior J'adore,2,89.99,179.98,2025-12-05
3993,3872,20,Cooking Oil,1,4.99,4.99,2026-05-16
3994,3398,17,Beef Steak,3,12.99,38.97,2025-11-15
3995,4711,19,Chicken Meat,2,9.99,19.98,2025-11-18
3996,3337,23,Eggs,3,2.99,8.97,2025-09-08
3997,2816,5,Red Nail Polish,2,8.99,17.98,2026-03-25
3998,2029,3,Powder Canister,3,14.99,44.97,2026-04-28
3999,1102,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2025-08-16
4000,4415,4,Red Lipstick,4,12.99,51.96,2025-09-04
4001,4207,27,Honey Jar,1,6.99,6.99,2026-05-07
4002,4159,23,Eggs,1,2.99,2.99,2025-10-31
4003,2814,6,Calvin Klein CK One,2,49.99,99.98,2026-01-17
4004,4880,9,Dolce Shine Eau de,5,69.99,349.95,2025-09-22
4005,4847,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-06-26
4006,3821,23,Eggs,3,2.99,8.97,2025-06-16
4007,1663,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-05-30
4008,2086,6,Calvin Klein CK One,1,49.99,49.99,2025-06-11
4009,1901,10,Gucci Bloom Eau de,2,79.99,159.98,2025-07-23
4010,4506,25,Green Bell Pepper,4,1.29,5.16,2026-04-16
4011,1810,24,Fish Steak,3,14.99,44.97,2026-04-24
4012,4332,21,Cucumber,4,1.49,5.96,2025-06-21
4013,1467,26,Green Chili Pepper,5,0.99,4.95,2026-01-20
4014,2769,13,Bedside Table African Cherry,4,299.99,1199.96,2025-11-19
4015,4483,22,Dog Food,4,10.99,43.96,2025-10-27
4016,2983,8,Dior J'adore,2,89.99,179.98,2026-01-19
4017,1997,21,Cucumber,3,1.49,4.47,2025-07-12
4018,1936,3,Powder Canister,4,14.99,59.96,2025-12-29
4019,2401,15,Wooden Bathroom Sink With Mirror,4,799.99,3199.96,2026-05-02
4020,1156,23,Eggs,2,2.99,5.98,2025-10-30
4021,3296,17,Beef Steak,5,12.99,64.95,2025-09-28
